unit_type,phylo_group,broad_family,branch_class,terminal_snp_norm,surname_id,slava_id,region_id,location_id,lat,long
surname_region_terminal,E,non_I2,Founder,E-Z38456,Орловић,Јовањдан,Лика,Горња Плоча/Ловинац,44.390882,15.6864368
surname_region_terminal,PH908_primary,PH908_family,Founder,BY93199,Ороз,Аранђеловдан,Херцеговина,Жиљево/Невесиње,43.2412265,18.1563411
surname_region_terminal,R1a,non_I2,Founder,L1029,Остојић,Никољдан,Банија,Брубно/Глина,45.1861204,16.0990234
surname_region_terminal,E,non_I2,Founder,E-FT104106,Остојић,Ђурђиц,Бачка,Сента,45.927917,20.0954031
surname_region_terminal,R1a,non_I2,Founder,L1029,Остојић,Никољдан,Лика,Грачац,43.6444539,20.8215588
surname_region_terminal,R1a,non_I2,Founder,BY99654,Остојић,Стевањдан,Североисточна Босна,Цвиљевина/Тузла,44.5599349,18.8079558
surname_region_terminal,I1,non_I2,Founder,FGC22061,Остојић,Аранђеловдан,Стара Херцеговина,Врела/Жабљак,43.2422461,18.8497785
surname_region_terminal,I1,non_I2,Founder,FGC22061,Остојић,Ђурђиц,Стари Влах,Обајгора/Бајина Башта,43.9556677,19.5777843
surname_region_terminal,R1a,non_I2,Relic,FTB42580,Остојић,Никољдан,Шумадија,Врбета/Кнић,43.8636352,20.8069334
surname_region_terminal,I1,non_I2,Founder,FGC22061,Отић,Ђурђевдан,Бачка,Ђурђево/Жабаљ,45.3241804,20.0653482
surname_region_terminal,E,non_I2,Founder,E-Z1057,Ојдровић,Ђурђиц,Егејска Македонија,Гуменџе/Кукуш,42.1321728,24.7410291
surname_region_terminal,Y3120_shallow_nonPH908,nonPH908_I2,Relic,Y267977,Оџић/O Jack,Јовањдан,Западни Банат,Кумане/Нови Бечеј,45.5400113,20.2274206
surname_region_terminal,R1b,non_I2,Relic,BY250,Павасовић,Никољдан,Далмација,Скрадин,43.8178464,15.923319
surname_region_terminal,J2,non_I2,Founder,J-Y14439,Павић,Јовањдан,Шумадија,Рогача/Сопот,44.4500202,20.534095400000002
surname_region_terminal,E,non_I2,Founder,E-Z13591,Павићевић,Петковдан,Брда,Горњи Рсојевићи/Даниловград,42.5524049,19.1052289
surname_region_terminal,R1b,non_I2,Founder,FT49714,Павићевић,Митровдан,Брда,Стијена/Подгорица,42.4621485,19.2021235
surname_region_terminal,G,non_I2,Founder,G-Y128480,Павићевић,Мала Госпојина,Зета,До Пјешивачки/Даниловград,42.5920703,19.0246555
surname_region_terminal,R1a,non_I2,Founder,L1029,Павков,Аранђеловдан,Западни Банат,Велики Гај/Пландиште,45.2902802,21.1759999
surname_region_terminal,R1a,non_I2,Founder,YP417,Павковић,Св. Василије Велики,Босанска Крајина,Церовица/Нови Град,45.1025255,16.4379424
surname_region_terminal,PH908_primary,PH908_family,Founder,Y56203,Павковић,Никољдан,Кордун,Тушиловић/Карловац,45.3938831,15.615526
surname_region_terminal,G,non_I2,Relic,G-Y128646,Павловић,Савиндан,Јабланица,Ново Село/Лесковац,42.874285,22.165413
surname_region_terminal,E,non_I2,Founder,E-Y126722,Павловић,Часне Вериге апостола Петра,Босанска Крајина,Ћорковићи/Котор Варош,44.4261241,17.5331931
surname_region_terminal,E,non_I2,Founder,E-Z1057,Павловић,Никољдан,Врањско Поморавље,Врање,42.5573069,21.9021867
surname_region_terminal,R1b,non_I2,Founder,BY38894,Павловић,Никољдан,Источна Босна,Бунови/Фоча,43.4768253,18.7620109
surname_region_terminal,R1a,non_I2,Founder,Y260767,Павловић,Ђурђиц,Колубара,Драгодол/Осечина,44.2461888,19.5892464
surname_region_terminal,I1,non_I2,Relic,Y47022,Павловић,Јовањдан,Колубара,Бајевац/Лајковац,44.3741048,20.0626821
surname_region_terminal,E,non_I2,Founder,E-Z1057,Павловић,Никољдан,Понишавље,Дучевац/Бабушница,43.021034,22.46817
surname_region_terminal,R1b,non_I2,Founder,FT44409,Павловић,Никољдан,Рашка,Бекова/Нови Пазар,43.2788305,20.4689446
surname_region_terminal,E,non_I2,Founder,E-Z38456,Павловић,Никољдан,Северна Македонија,Скопска Црна Гора,42.4444927,19.2800818
surname_region_terminal,R1a,non_I2,Founder,BY30743,Павловић,Ђурђевдан,Североисточна Босна,Црњелово Горње/Бијељина,44.8417893,19.124625
surname_region_terminal,R1a,non_I2,Founder,L1029,Павловић,Марковдан,Североисточна Босна,Обудовац/Шамац,44.9686791,18.6010407
surname_region_terminal,R1a,non_I2,Founder,Z280,Павловић,Ђурђевдан,Стара Херцеговина,Крушевице/Херцег Нови,42.5349986,18.4947279
surname_region_terminal,I1,non_I2,Founder,Y155080,Павловић,Никољдан,Стари Влах,Крушчица/Ариље,43.6958322,19.9905575
surname_region_terminal,G,non_I2,Founder,G-Y128480,Павловић,Никољдан,Топлица,Бело Поље/Куршумлија,43.1638626,21.3034281
surname_region_terminal,I1,non_I2,Founder,FGC22061,Павловић,Никољдан,Шумадија,Камендол/Гроцка,44.611825,20.750586
surname_region_terminal,PH908_primary,PH908_family,Founder,Y56203,Павловић,Никољдан,Шумадија,Пударци/Гроцка,44.610241,20.722287
surname_region_terminal,PH908_primary,PH908_family,Founder,FT14506,Пажин,Ђурђевдан,Херцеговина,Поткрај/Крај/Требиње,42.6290355,18.3957996
surname_region_terminal,R1a,non_I2,Founder,BY30743,Палић,Никољдан,Стари Влах,Буковик/Нова Варош,43.414766,19.9800147
surname_region_terminal,I1,non_I2,Founder,FGC22061,Пандуревић,Никољдан,Источна Босна,Павловац/Пале,43.7729969,18.491387
surname_region_terminal,J2,non_I2,Relic,J-Z6065,Пандуров,Никољдан,Западни Банат,Меленци/Зрењанин,45.5166819,20.316299
surname_region_terminal,I1,non_I2,Relic,Y220153,Панић,Јовањдан,Североисточна Босна,Врањак/Модрича,44.9252085,18.2151834
surname_region_terminal,E,non_I2,Founder,E-Z16988,Пантелић,Ђурђевдан,Колубара,Јабучје/Лајковац,44.3785168,20.2059818
surname_region_terminal,J2,non_I2,Founder,J-L70,Пантић,Митровдан,Браничево,Рашанац/Петровац на Млави,44.4623211,21.3651147
surname_region_terminal,R1b,non_I2,Founder,FT44409,Пантић,Ђурђиц,Мачва,Поцерски Метковић/Шабац,44.6584914,19.6210147
surname_region_terminal,R1a,non_I2,Founder,L1029,Пантић,Никољдан,Мачва,Руњани/Лозница,44.5459263,19.2711642
surname_region_terminal,PH908_primary,PH908_family,Founder,FT16449,Пантић,Игњатијевдан,Херцеговина,Приграђани/Мостар,43.4548284,17.8536254
surname_region_terminal,R1a,non_I2,Founder,Z280,Пантић,Алимпијевдан,Шумадија,Бачина/Варварин,43.726417,21.2972513
surname_region_terminal,E,non_I2,Founder,E-PH1395,Пантовић,Аранђеловдан,Брда,Горажде/Беране,42.8845361,19.9227157
surname_region_terminal,E,non_I2,Founder,E-L241,Пантовић,Аранђеловдан,Стара Херцеговина,Барни До/Плужине,43.2577776,18.876081
surname_region_terminal,J2,non_I2,Founder,J-Y14439,Пантовић,Јовањдан,Стари Влах,Гривска/Ариље,43.7091636,20.0256577
surname_region_terminal,N,non_I2,Founder,N-FT213937,Пантовић,Јовањдан,Стари Влах,Милићевци/Чачак,43.9604585,20.3460895
surname_region_terminal,R1a,non_I2,Founder,Y189493,Пантовић,Аћимовдан,Стари Влах,Градац/Сјеница,43.2390584,20.1048734
surname_region_terminal,PH908_primary,PH908_family,Founder,FT14506,Пантовић,Ђурђевдан,Херцеговина,Турменти/Требиње,42.6570803,18.3938393
surname_region_terminal,Y3120_deep_mid_nonPH908,nonPH908_I2,Relic,A8741,Панчевачки,Никољдан,Западни Банат,Црепаја/Ковачица,45.0092297,20.6372859
surname_region_terminal,E,non_I2,Relic,E-BY15406,Панџић,Непознато,Херцеговина,Дриновци/Груде,43.359454,17.3246873
surname_region_terminal,E,non_I2,Founder,E-Z1057,Папић,Лучиндан,Бачка,Жабаљ,45.3728199,20.0637917
surname_region_terminal,R1a,non_I2,Founder,L1029,Папић,Никољдан,Лика,Горње Дубраве/Огулин,45.308476,15.3032601
surname_region_terminal,PH908_primary,PH908_family,Founder,FT190799,Папић,Лучиндан,Херцеговина,Влахиња/Билећа,42.8462101,18.4534268
surname_region_terminal,E,non_I2,Founder,E-Z1057,Паранос,Ђурђевдан,Херцеговина,Старо Слано/Требиње,42.7651336,18.2344958
surname_region_terminal,PH908_primary,PH908_family,Founder,Y58629,Парежанин,Лазарева Субота,Херцеговина,Паник/Билећа,42.8036809,18.4417389
surname_region_terminal,E,non_I2,Founder,E-Z1057,Парлић,Никољдан,Косово,Доње Неродимље/Урошевац,42.3647398,21.097724500000002
surname_region_terminal,N,non_I2,Founder,N-FT182494,Паровић,Аранђеловдан,Херцеговина,Невесиње,43.258198,18.106113
surname_region_terminal,E,non_I2,Founder,E-Y7168,Парчетић,Нема,Бачка,Сомбор,45.7727397,19.1147036
surname_region_terminal,E,non_I2,Founder,E-Z1057,Парчетић,Нема,Бачка,Градина/Сомбор,45.7541501,19.1796361
surname_region_terminal,PH908_primary,PH908_family,Founder,FT14506,Паскаш,Јовањдан,Лика,Ораовац/Доњи Лапац,44.5283621,15.9382326
surname_region_terminal,Y3120_deep_mid_nonPH908,nonPH908_I2,Founder,Z17855,Паунковић,Ђурђиц,Источни Срем,Бингула/Шид,45.1008682,19.4487791
surname_region_terminal,R1b,non_I2,Founder,BY38894,Пауновић,Никољдан,Јабланица,Пусто Шилово/Медвеђа,42.8738168,21.5577694
surname_region_terminal,J2,non_I2,Founder,J-Y155375,Пауновић,Никољдан,Стари Влах,Буковик/Нова Варош,43.414766,19.9800147
surname_region_terminal,J2,non_I2,Founder,J-Z38299,Пауновић,Никољдан,Шумадија,Мала Плана/Смедеревска Паланка,44.3699164,21.016793
surname_region_terminal,I1,non_I2,Founder,FGC22061,Пашановић,Нема,Стари Влах,Пријепоље,43.389209,19.6493525
surname_region_terminal,PH908_primary,PH908_family,Founder,FT16449,Пашајлија,Ђурђевдан,Босанска Крајина,Дабар/Сански Мост,44.7330478,16.6322435
surname_region_terminal,J2,non_I2,Founder,J-Y155375,Пашић,Ђурђевдан,Стари Влах,Крива Река/Чајетина,43.7844179,19.8111819
surname_region_terminal,PH908_primary,PH908_family,Relic,FT176119,Пајкановић,Јовањдан,Североисточна Босна,Милино Село/Лопаре,44.679853,18.8565502
surname_region_terminal,E,non_I2,Founder,E-Z1057,Пајкић,Јовањдан,Браничево,Кусиће/Велико Градиште,44.7182741,21.5297831
surname_region_terminal,I1,non_I2,Founder,FGC22061,Пајовић,Ђурђевдан,Стари Влах,Љутице/Пожега,44.0358379,20.031445
surname_region_terminal,E,non_I2,Founder,E-Y142744,Пезић,Ђурђевдан,Босанска Крајина,Бранешци Горњи/Челинац,44.7928465,17.527736
surname_region_terminal,PH908_primary,PH908_family,Relic,Y131175,Пек,Нема,Источни Срем,Нови Бановци/Стара Пазова,44.9532153,20.2824281
surname_region_terminal,R1b,non_I2,Founder,L51,Пекић,Аранђеловдан,Зета,Крњице/Бар,42.2117654,19.180242
surname_region_terminal,R1a,non_I2,Founder,YP4278,Пекић,Јовањдан,Херцеговина,Бијељани/Билећа,43.0609503,18.2549467
