target_relic_mean,target_founder_mean,control_relic_mean,control_founder_mean,target_relic_n,target_founder_n,control_relic_n,control_founder_n,target_relic_minus_founder,control_relic_minus_founder,did_lift,unit_type,target_name,control_set,feature,feature_type
1.8414634146341464,1.4267990074441688,1.4285714285714286,1.6270733012306047,82,403,280,1869,0.41466440718997766,-0.19850187265917607,0.6131662798491537,cluster,PH908_primary,all_non_I2,i2_group_count_30,continuous
0.4218501693660599,0.44116033153839335,0.29577334916887227,0.3997930990606547,82,394,267,1797,-0.019310162172333445,-0.10401974989178242,0.08470958771944898,cluster,PH908_primary,all_non_I2,i2_relic_share_30,continuous
0.38653782382640606,0.4283847172258656,0.3066889110731942,0.38974360535960334,82,401,275,1855,-0.04184689339945952,-0.08305469428640916,0.04120780088694964,cluster,PH908_primary,all_non_I2,i2_relic_share_50,continuous
827,1318.4863523573201,1975,1981.8766066838045,50,403,47,389,-491.48635235732013,-6.876606683804539,-484.6097456735156,cluster,PH908_primary,all_non_I2,tmrca_ybp,continuous
279.9756097560976,313.6302729528536,316.7107142857143,352.0604601391118,82,403,280,1869,-33.65466319675602,-35.34974585339751,1.695082656641489,cluster,PH908_primary,all_non_I2,slava_n,continuous
22.378048780487806,33.92803970223325,15.432142857142857,23.101658640984482,82,403,280,1869,-11.549990921745444,-7.669515783841625,-3.8804751379038187,cluster,PH908_primary,all_non_I2,slava_region_n,continuous
5.365853658536586,5.258064516129032,6.264285714285714,5.910647405029428,82,403,280,1869,0.10778914240755366,0.3536383092562865,-0.24584916684873281,cluster,PH908_primary,all_non_I2,surname_n,continuous
1.475609756097561,1.5235732009925558,1.3642857142857143,1.4654895666131622,82,403,280,1869,-0.04796344489499482,-0.10120385232744789,0.05324040743245306,cluster,PH908_primary,all_non_I2,surname_region_n,continuous
22.898699379172328,26.626163945982192,21.64897895418224,19.181124318594645,51,42,232,1480,-3.7274645668098643,2.467854635587596,-6.19531920239746,cluster,nonPH908_I2,non_I2_excl_R1a,min_km_to_other_i2_relic,continuous
46.8359782985852,46.85677567276317,35.465955185389014,31.4243081985437,51,42,232,1480,-0.020797374177973893,4.041646986845315,-4.062444361023289,cluster,nonPH908_I2,non_I2_excl_R1a,min_km_to_nonph_i2_relic,continuous
22.033247276059566,26.308136065153864,21.64897895418224,19.181124318594645,51,42,232,1480,-4.274888789094298,2.467854635587596,-6.742743424681894,cluster,nonPH908_I2,non_I2_excl_R1a,min_km_to_i2_relic_diff_terminal,continuous
12.354680395359923,18.013218573187526,11.850072990899525,14.253383963094139,51,42,232,1480,-5.658538177827603,-2.403310972194614,-3.2552272056329894,cluster,nonPH908_I2,non_I2_excl_R1a,min_km_to_non_i2_relic,continuous
37.77544484347569,52.742071757403224,41.14287019297354,42.328301968549894,51,42,232,1480,-14.966626913927534,-1.1854317755763546,-13.78119513835118,cluster,nonPH908_I2,non_I2_excl_R1a,min_km_to_r1a_relic,continuous
-9.678566880699641,-8.294917491966336,-9.798905963282717,-4.927740355500506,51,42,232,1480,-1.3836493887333052,-4.871165607782211,3.4875162190489055,cluster,nonPH908_I2,non_I2_excl_R1a,i2_vs_non_i2_distance_gap,continuous
15.742197567416127,26.43393569224936,19.4938912387913,23.147177649955246,51,42,232,1480,-10.691738124833233,-3.653286411163947,-7.038451713669286,cluster,nonPH908_I2,non_I2_excl_R1a,i2_vs_r1a_distance_gap,continuous
2.843137254901961,2.8333333333333335,2.663793103448276,3.2277027027027025,51,42,232,1480,0.009803921568627416,-0.5639095992544267,0.5737135208230542,cluster,nonPH908_I2,non_I2_excl_R1a,i2_relic_count_30,continuous
2.450980392156863,2.4523809523809526,2.3577586206896552,2.85,51,42,232,1480,-0.0014005602240896309,-0.49224137931034484,0.4908408190862552,cluster,nonPH908_I2,non_I2_excl_R1a,i2_terminal_count_30,continuous
1.3725490196078431,1.3095238095238095,1.4224137931034482,1.645945945945946,51,42,232,1480,0.06302521008403361,-0.22353215284249783,0.28655736292653144,cluster,nonPH908_I2,non_I2_excl_R1a,i2_group_count_30,continuous
0.3273750723434045,0.3435527432558883,0.2868888727705905,0.4044364330323861,49,41,220,1421,-0.016177670912483788,-0.11754756026179558,0.10136988934931179,cluster,nonPH908_I2,non_I2_excl_R1a,i2_relic_share_30,continuous
0.3164613418975354,0.36552955114674424,0.30369027372146906,0.3924979483589654,51,41,227,1469,-0.04906820924920885,-0.08880767463749634,0.03973946538828749,cluster,nonPH908_I2,non_I2_excl_R1a,i2_relic_share_50,continuous
322.47058823529414,402.57142857142856,335.6896551724138,358.0581081081081,51,42,232,1480,-80.10084033613441,-22.368452935694336,-57.732387400440075,cluster,nonPH908_I2,non_I2_excl_R1a,slava_n,continuous
18.254901960784313,27.714285714285715,15.995689655172415,23.39527027027027,51,42,232,1480,-9.459383753501402,-7.399580615097856,-2.059803138403547,cluster,nonPH908_I2,non_I2_excl_R1a,slava_region_n,continuous
